Species,Gene,TF,Position,Score,Relative Score
O. niloticus ,ANKS4B,MSX1,287,9.713482856750488,0.9500378177347534
O. niloticus ,ANKS4B,MSX1,-713,9.006847381591797,0.932537142134493
O. niloticus ,ANKS4B,MSX1,329,10.595602035522461,0.9718845578591288
O. niloticus ,ANKS4B,MSX1,-671,10.595602035522461,0.9718845578591288
O. niloticus ,ANKS4B,NFIX,444,6.886930465698242,0.9076417698200644
O. niloticus ,ANKS4B,NFIX,930,7.216947555541992,0.9154112140152116
O. niloticus ,ANKS4B,NKX2-8,-744,8.568024635314941,0.9254703160925384
O. niloticus ,ANKS4B,NKX2-8,395,8.269842147827147,0.9200785034141514
O. niloticus ,ANKS4B,NKX6-1,202,11.263967514038086,0.9816178431016164
O. niloticus ,ANKS4B,NKX6-1,-798,9.076791763305664,0.9340979964110072
O. niloticus ,ANKS4B,NKX6-1,-743,7.872932910919189,0.9079422619743112
O. niloticus ,ANKS4B,NKX6-1,287,12.110034942626953,0.9999999939109409
O. niloticus ,ANKS4B,NKX6-1,-713,8.929037094116211,0.930887792921254
O. niloticus ,ANKS4B,NKX6-1,-709,11.31356716156006,0.9826954737608642
O. niloticus ,ANKS4B,NKX6-1,329,8.785609245300293,0.9277715964360772
O. niloticus ,ANKS4B,NKX6-1,-671,8.785609245300293,0.9277715964360772
O. niloticus ,ANKS4B,NKX6-1,-630,8.486782073974611,0.9212791042970118
O. niloticus ,ANKS4B,NKX6-1,395,7.872932910919189,0.9079422619743112
O. niloticus ,ANKS4B,NKX6-2,202,10.189345359802246,0.981123437352992
O. niloticus ,ANKS4B,NKX6-2,-798,8.865514755249023,0.9446873768037996
O. niloticus ,ANKS4B,NKX6-2,287,10.660646438598633,0.9940951533602076
O. niloticus ,ANKS4B,NKX6-2,-713,8.713181495666504,0.9404946773370292
O. niloticus ,ANKS4B,NKX6-2,-709,10.080172538757324,0.9781186514655548
O. niloticus ,ANKS4B,NKX6-2,329,8.314379692077638,0.9295183737127488
O. niloticus ,ANKS4B,NKX6-2,-671,8.314379692077638,0.9295183737127488
O. niloticus ,ANKS4B,NKX6-2,-630,8.068111419677733,0.9227402816716328
O. niloticus ,ANKS4B,Nr2e1,434,11.80137825012207,0.9348315710481496
O. niloticus ,ANKS4B,OLIG2,-832,10.828621864318848,0.9136476127394229
O. niloticus ,ANKS4B,PAX4,-713,9.353046417236328,0.9056049700101428
O. niloticus ,ANKS4B,PAX4,329,12.754234313964846,1.0000000062625998
O. niloticus ,ANKS4B,PAX4,-671,12.754234313964846,1.0000000062625998
O. niloticus ,ANKS4B,Phox2b,330,13.1221284866333,0.933587282475152
O. niloticus ,ANKS4B,Phox2b,-670,17.427043914794922,0.9973758669374906
O. niloticus ,ANKS4B,Pitx1,-838,9.105572700500488,0.9214811050750692
O. niloticus ,ANKS4B,Pitx1,-666,8.44977855682373,0.9051359534840572
O. niloticus ,ANKS4B,POU4F2,-904,18.66964340209961,0.9083573309475989
O. niloticus ,ANKS4B,Prrx2,202,9.239432334899902,0.9548946950969206
O. niloticus ,ANKS4B,Prrx2,-798,9.017284393310547,0.947786790870422
O. niloticus ,ANKS4B,Prrx2,287,9.38673210144043,0.959607737341044
O. niloticus ,ANKS4B,Prrx2,-713,9.333378791809082,0.957900630751115
O. niloticus ,ANKS4B,Prrx2,329,10.209272384643556,0.9859259535424448
O. niloticus ,ANKS4B,Prrx2,-671,10.209272384643556,0.9859259535424448
O. niloticus ,ANKS4B,Prrx2,-638,7.56153392791748,0.9012082143971728
O. niloticus ,ANKS4B,Prrx2,519,7.8776283264160165,0.9113220542778656
O. niloticus ,ANKS4B,TFEB,17,10.93650722503662,0.9201687466947704
O. niloticus ,ANKS4B,LBX2,201,8.693511009216309,0.9116687633463793
O. niloticus ,ANKS4B,LBX2,-799,8.482048988342285,0.9058575859855971
O. niloticus ,ANKS4B,LBX2,286,8.677606582641603,0.9112316945845036
O. niloticus ,ANKS4B,LBX2,-714,8.827736854553223,0.9153574171785416
O. niloticus ,ANKS4B,LBX2,328,10.793404579162598,0.9693758349202096
O. niloticus ,ANKS4B,LBX2,-672,10.793404579162598,0.9693758349202096
O. niloticus ,ANKS4B,LHX2,25,8.384997367858888,0.9039794106735902
O. niloticus ,ANKS4B,LHX2,201,9.89765739440918,0.929503003742107
O. niloticus ,ANKS4B,LHX2,-799,9.611833572387695,0.9246802076117684
O. niloticus ,ANKS4B,LHX2,286,9.304122924804688,0.9194881081221894
O. niloticus ,ANKS4B,LHX2,-714,8.939435958862305,0.9133346291165116
O. niloticus ,ANKS4B,LHX2,328,11.254925727844238,0.9524046234182642
O. niloticus ,ANKS4B,LHX2,-672,11.254925727844238,0.9524046234182642
O. niloticus ,ANKS4B,LHX9,9,7.308775424957275,0.9014495651837438
O. niloticus ,ANKS4B,LHX9,26,7.305188179016112,0.9013514415820514
O. niloticus ,ANKS4B,LHX9,202,9.817395210266113,0.9700690054587392
O. niloticus ,ANKS4B,LHX9,-798,8.612594604492188,0.9371135358035384
O. niloticus ,ANKS4B,LHX9,287,9.89404582977295,0.972165665398238
O. niloticus ,ANKS4B,LHX9,-713,8.813089370727539,0.9425977621170296
O. niloticus ,ANKS4B,LHX9,-709,7.563369750976562,0.9084136018428434
O. niloticus ,ANKS4B,LHX9,329,10.723953247070312,0.9948665078250234
O. niloticus ,ANKS4B,LHX9,-671,10.723953247070312,0.9948665078250234
O. niloticus ,ANKS4B,LMX1A,202,10.671028137207033,0.9528862957781284
O. niloticus ,ANKS4B,LMX1A,-798,9.900495529174805,0.93188532925642
O. niloticus ,ANKS4B,LMX1A,287,11.256641387939453,0.9688472611481832
O. niloticus ,ANKS4B,LMX1A,-713,10.43295192718506,0.9463974976868248
O. niloticus ,ANKS4B,LMX1A,329,10.18923282623291,0.9397549018687608
O. niloticus ,ANKS4B,LMX1A,-671,10.18923282623291,0.9397549018687608
O. niloticus ,ANKS4B,LMX1B,-904,7.787869453430176,0.9021605236075372
O. niloticus ,ANKS4B,LMX1B,137,7.984676837921143,0.9080510106607405
O. niloticus ,ANKS4B,LMX1B,202,10.494455337524414,0.9831692172085188
O. niloticus ,ANKS4B,LMX1B,-798,9.08887767791748,0.941099977644156
O. niloticus ,ANKS4B,LMX1B,-761,7.720383644104004,0.9001406589203512
O. niloticus ,ANKS4B,LMX1B,287,10.67248249053955,0.9884976079224472
O. niloticus ,ANKS4B,LMX1B,-713,9.413869857788086,0.9508270630016056
O. niloticus ,ANKS4B,LMX1B,329,9.287447929382324,0.9470432276824116
O. niloticus ,ANKS4B,LMX1B,-671,9.287447929382324,0.9470432276824116
O. niloticus ,ANKS4B,Lhx4,26,8.216496467590332,0.9133318515571772
O. niloticus ,ANKS4B,Lhx4,-974,7.706890106201173,0.9016109221380324
O. niloticus ,ANKS4B,Lhx4,96,8.814741134643555,0.9270914590683478
O. niloticus ,ANKS4B,Lhx4,-904,9.324347496032717,0.9388123884874924
O. niloticus ,ANKS4B,Lhx4,-822,7.881737232208253,0.9056324002402344
O. niloticus ,ANKS4B,Lhx4,202,10.555192947387695,0.967121793067688
O. niloticus ,ANKS4B,Lhx4,-798,9.786016464233398,0.9494307594523662
O. niloticus ,ANKS4B,Lhx4,287,10.77835464477539,0.9722545047100772
O. niloticus ,ANKS4B,Lhx4,-713,10.46526336669922,0.9650534156929048
O. niloticus ,ANKS4B,Lhx4,-709,8.060480117797853,0.9097434806836948
O. niloticus ,ANKS4B,Lhx4,329,10.8768310546875,0.9745194588736874
O. niloticus ,ANKS4B,Lhx4,-671,10.8768310546875,0.9745194588736874
O. niloticus ,ANKS4B,Lhx8,26,10.511810302734377,0.9757907836919943
O. niloticus ,ANKS4B,Lhx8,-974,10.196300506591797,0.9698310472346976
O. niloticus ,ANKS4B,Lhx8,96,8.335818290710451,0.9346879745767256
O. niloticus ,ANKS4B,Lhx8,-904,8.651328086853027,0.9406477110340226
O. niloticus ,ANKS4B,Lhx8,182,7.216328144073486,0.9135416700179858
O. niloticus ,ANKS4B,Lhx8,202,8.735102653503418,0.9422301479192308
O. niloticus ,ANKS4B,Lhx8,-798,8.256662368774414,0.9331927803243104
O. niloticus ,ANKS4B,Lhx8,287,9.677464485168457,0.9600306353614694
O. niloticus ,ANKS4B,Lhx8,-713,9.695837020874023,0.9603776783762858
O. niloticus ,ANKS4B,Lhx8,329,11.793451309204102,0.99999999280312
O. niloticus ,ANKS4B,Lhx8,-671,11.793451309204102,0.99999999280312
O. niloticus ,ANKS4B,Lhx8,722,7.8431806564331055,0.9253824300100132
O. niloticus ,ANKS4B,Lhx8,-278,8.158690452575684,0.93134216646731
O. niloticus ,ANKS4B,MEOX2,25,8.397353172302246,0.9012391754619072
O. niloticus ,ANKS4B,MEOX2,201,9.671323776245117,0.9330905543122804
O. niloticus ,ANKS4B,MEOX2,-799,8.936820983886719,0.9147267658279478
O. niloticus ,ANKS4B,MEOX2,286,11.215030670166016,0.971685787954274
O. niloticus ,ANKS4B,MEOX2,-710,10.204347610473633,0.9464170345526768
O. niloticus ,ANKS4B,MEOX2,328,9.454527854919434,0.9276702965747872
O. niloticus ,ANKS4B,MEOX2,-672,9.454527854919434,0.9276702965747872
O. niloticus ,ANKS4B,MNX1,201,10.964299201965332,0.9604208109282945
O. niloticus ,ANKS4B,MNX1,-799,9.623382568359377,0.9296904180709924
O. niloticus ,ANKS4B,MNX1,-762,9.159165382385254,0.9190517429001628
O. niloticus ,ANKS4B,MNX1,286,11.11328125,0.9638350998930594
O. niloticus ,ANKS4B,MNX1,-714,9.668521881103516,0.9307248961132296
O. niloticus ,ANKS4B,MNX1,-710,9.261839866638184,0.9214047804853768
O. niloticus ,ANKS4B,MNX1,328,10.623092651367188,0.9526012261140104
O. niloticus ,ANKS4B,MNX1,-672,10.623092651367188,0.9526012261140104
O. niloticus ,ANKS4B,MNX1,369,8.711338996887207,0.9087887031157936
O. niloticus ,ANKS4B,MSX2,202,9.272282600402832,0.9230261253162376
O. niloticus ,ANKS4B,MSX2,287,9.948515892028807,0.9385903569087464
O. niloticus ,ANKS4B,MSX2,329,10.53174114227295,0.9520139090730776
O. niloticus ,ANKS4B,MSX2,-671,10.53174114227295,0.9520139090730776
O. niloticus ,ANKS4B,Msx3,202,9.708721160888672,0.9467935131446156
O. niloticus ,ANKS4B,Msx3,-798,8.602751731872559,0.9220643183463432
O. niloticus ,ANKS4B,Msx3,287,10.551944732666016,0.965647777483122
O. niloticus ,ANKS4B,Msx3,-713,8.950484275817871,0.9298395294790526
O. niloticus ,ANKS4B,Msx3,329,10.877471923828123,0.9729264825821804
O. niloticus ,ANKS4B,Msx3,-671,10.877471923828123,0.9729264825821804
O. niloticus ,ANKS4B,NOTO,201,7.790421962738037,0.9054951909040201
O. niloticus ,ANKS4B,NOTO,-799,9.68747329711914,0.9390425949591787
O. niloticus ,ANKS4B,NOTO,-714,10.1116304397583,0.9465433783007322
O. niloticus ,ANKS4B,NOTO,328,11.354941368103027,0.9685300548463
O. niloticus ,ANKS4B,NOTO,-672,11.354941368103027,0.9685300548463
O. niloticus ,ANKS4B,NOTO,-639,9.011186599731444,0.9270831594482808
O. niloticus ,ANKS4B,NOTO,518,9.435343742370604,0.934583942789834
O. niloticus ,ANKS4B,OTX2,-838,8.737555503845215,0.9262630202075178
O. niloticus ,ANKS4B,OTX2,-666,7.852773189544678,0.9082600252802958
O. niloticus ,ANKS4B,PDX1,9,7.1597347259521475,0.9077238787291958
O. niloticus ,ANKS4B,PDX1,-974,7.069142818450928,0.9059116795066212
O. niloticus ,ANKS4B,PDX1,202,10.663479804992676,0.9778127452016404
O. niloticus ,ANKS4B,PDX1,-798,8.768802642822267,0.9399116503354246
O. niloticus ,ANKS4B,PDX1,287,11.374423027038574,0.9920344432519764
O. niloticus ,ANKS4B,PDX1,-713,9.271488189697266,0.9499673648288424
O. niloticus ,ANKS4B,PDX1,-709,10.302680015563963,0.970595311371814
O. niloticus ,ANKS4B,PDX1,329,11.62790584564209,0.9971051099315928
O. niloticus ,ANKS4B,PDX1,-671,11.62790584564209,0.9971051099315928
O. niloticus ,ANKS4B,PHOX2A,330,12.371880531311035,0.9174934255402918
O. niloticus ,ANKS4B,PHOX2A,-670,17.152320861816403,0.9965639878723276
O. niloticus ,ANKS4B,PROP1,-670,17.851062774658203,0.986747601825978
O. niloticus ,ANKS4B,PRRX1,202,10.371451377868652,0.9705233091784004
O. niloticus ,ANKS4B,PRRX1,-798,9.663907051086426,0.9519942088888752
O. niloticus ,ANKS4B,PRRX1,287,10.441312789916992,0.9723528328721291
O. niloticus ,ANKS4B,PRRX1,-713,9.843358993530273,0.9566936784667236
O. niloticus ,ANKS4B,PRRX1,329,10.92278003692627,0.9849614491358312
O. niloticus ,ANKS4B,PRRX1,-671,10.92278003692627,0.9849614491358312
O. niloticus ,ANKS4B,PRRX1,-638,7.7623844146728525,0.9021973236631192
O. niloticus ,ANKS4B,PRRX1,519,7.941836357116699,0.9068967932409676
O. niloticus ,ANKS4B,RAX2,26,7.6029582023620605,0.9029918416582554
O. niloticus ,ANKS4B,RAX2,-974,7.687326908111572,0.9054481255761209
O. niloticus ,ANKS4B,RAX2,202,9.34488010406494,0.9537056070920152
O. niloticus ,ANKS4B,RAX2,-798,9.085719108581543,0.9461604755211472
O. niloticus ,ANKS4B,RAX2,287,9.743685722351074,0.9653163082145264
O. niloticus ,ANKS4B,RAX2,-713,9.501072883605957,0.9582529544652508
O. niloticus ,ANKS4B,RAX2,329,10.78612995147705,0.995665701067323
O. niloticus ,ANKS4B,RAX2,-671,10.78612995147705,0.995665701067323
O. niloticus ,ANKS4B,RAX2,519,7.650563240051269,0.9043777997270274
O. niloticus ,ANKS4B,RAX,201,10.75743579864502,0.9503825347118204
O. niloticus ,ANKS4B,RAX,-799,10.306001663208008,0.9404226946593246
O. niloticus ,ANKS4B,RAX,286,9.921966552734377,0.9319498567088732
O. niloticus ,ANKS4B,RAX,-714,9.65091037750244,0.9259696351468998
O. niloticus ,ANKS4B,RAX,328,10.251052856445312,0.9392103775493168
O. niloticus ,ANKS4B,RAX,-672,10.251052856445312,0.9392103775493168
O. niloticus ,ANKS4B,RHOXF1,-838,7.792548656463622,0.9544838550554096
O. niloticus ,ANKS4B,RHOXF1,-666,7.522880554199219,0.9492860823112458
O. niloticus ,ANKS4B,RHOXF1,-657,8.043190002441406,0.9593148927114928
O. niloticus ,ANKS4B,RHOXF1,-378,5.207930088043213,0.90466609820472
O. niloticus ,ANKS4B,RHOXF1,-188,7.568589210510254,0.9501671031140432
O. niloticus ,ANKS4B,RHOXF1,929,6.215071201324463,0.9240784446564604
O. niloticus ,ANKS4B,RHOXF1,-44,5.872518062591553,0.9174758344367766
O. niloticus ,ANKS4B,Shox2,202,10.083138465881348,0.9624759295453942
O. niloticus ,ANKS4B,Shox2,-798,9.571541786193848,0.9509992363733218
O. niloticus ,ANKS4B,Shox2,287,10.539464950561523,0.9727127415867932
O. niloticus ,ANKS4B,Shox2,-713,9.973505973815918,0.9600165342383464
O. niloticus ,ANKS4B,Shox2,329,11.710162162780762,0.9989750947948858
O. niloticus ,ANKS4B,Shox2,-671,11.710162162780762,0.9989750947948858
O. niloticus ,ANKS4B,Shox2,519,7.469682693481445,0.9038480470561332
O. niloticus ,ANKS4B,UNCX,-974,7.54888391494751,0.9001356689610576
O. niloticus ,ANKS4B,UNCX,96,7.891470909118652,0.9102184016368442
O. niloticus ,ANKS4B,UNCX,-904,7.682759284973144,0.9040757764105721
O. niloticus ,ANKS4B,UNCX,202,9.527183532714844,0.9583593217497984
O. niloticus ,ANKS4B,UNCX,-798,9.376282691955566,0.953918134945237
O. niloticus ,ANKS4B,UNCX,287,9.72291374206543,0.964119888878835
O. niloticus ,ANKS4B,UNCX,-713,10.072509765625,0.9744089054207424
O. niloticus ,ANKS4B,UNCX,329,10.54553508758545,0.988330589405694
O. niloticus ,ANKS4B,UNCX,-671,10.54553508758545,0.988330589405694
O. niloticus ,ANKS4B,UNCX,519,7.801084041595459,0.9075582112672622
O. niloticus ,ANKS4B,VAX1,-798,10.697148323059082,0.9837687027096712
O. niloticus ,ANKS4B,VAX1,287,7.758644104003906,0.9003536010015437
O. niloticus ,ANKS4B,VAX1,-713,11.107442855834961,0.9954157032345822
O. niloticus ,ANKS4B,VAX1,291,9.68778133392334,0.955115876719632
O. niloticus ,ANKS4B,VAX1,329,10.25019359588623,0.971081031960626
O. niloticus ,ANKS4B,VAX1,-671,10.25019359588623,0.971081031960626
O. niloticus ,ANKS4B,VAX1,-638,7.943514823913574,0.9056015124403364
O. niloticus ,ANKS4B,VAX1,519,8.353809356689451,0.9172485129652472
O. niloticus ,ANKS4B,VAX2,-798,10.430795669555664,0.9698185242367429
O. niloticus ,ANKS4B,VAX2,287,8.05294132232666,0.9069582420996752
O. niloticus ,ANKS4B,VAX2,-713,11.303744316101074,0.9928955467116318
O. niloticus ,ANKS4B,VAX2,291,9.975255966186523,0.9577760060262436
O. niloticus ,ANKS4B,VAX2,329,10.603387832641602,0.974381121638418
O. niloticus ,ANKS4B,VAX2,-671,10.603387832641602,0.974381121638418
O. niloticus ,ANKS4B,VAX2,519,8.260581970214844,0.912447371290698
O. niloticus ,ANKS4B,VENTX,-974,8.364986419677733,0.9050212736726082
O. niloticus ,ANKS4B,VENTX,201,9.20415210723877,0.9189580074902414
O. niloticus ,ANKS4B,VENTX,328,8.226785659790039,0.9027260568489229
O. niloticus ,ANKS4B,VENTX,-671,8.226785659790039,0.9027260568489229
O. niloticus ,ANKS4B,VSX1,-991,8.501365661621094,0.9079109028161452
O. niloticus ,ANKS4B,VSX1,-798,11.058234214782717,0.9797630988772212
O. niloticus ,ANKS4B,VSX1,-713,10.988733291625977,0.9778100090514228
O. niloticus ,ANKS4B,VSX1,329,11.749715805053713,0.9991948646343386
O. niloticus ,ANKS4B,VSX1,-671,11.749715805053713,0.9991948646343386
O. niloticus ,ANKS4B,VSX1,-638,8.91347885131836,0.919491958740537
O. niloticus ,ANKS4B,VSX1,519,8.843977928161621,0.9175388689147386
O. niloticus ,ANKS4B,VSX2,-798,11.08387279510498,0.9620264463120868
O. niloticus ,ANKS4B,VSX2,-713,11.021773338317873,0.96045300315843
O. niloticus ,ANKS4B,VSX2,329,12.582584381103516,1.0000000068921662
O. niloticus ,ANKS4B,VSX2,-671,12.582584381103516,1.0000000068921662
O. niloticus ,ANKS4B,HIC2,-354,11.0623197555542,0.9749060978582272
O. niloticus ,ANKS4B,GATA5,97,7.473574161529541,0.9028456604092572
O. niloticus ,ANKS4B,GATA5,-852,7.388999462127685,0.9006949639246692
O. niloticus ,ANKS4B,GATA5,335,9.18134307861328,0.946273454210912
O. niloticus ,ANKS4B,GATA5,623,9.062359809875488,0.94324776331743
O. niloticus ,ANKS4B,GATA5,723,8.273139953613281,0.9231782581056508
O. niloticus ,ANKS4B,MEIS1,401,7.1428961753845215,0.9320107729571872
O. niloticus ,ANKS4B,MEIS1,-364,9.486469268798828,0.9816408462040536
O. niloticus ,ANKS4B,MEIS1,-303,6.346585273742676,0.9151472202534884
O. niloticus ,ANKS4B,MEIS1,871,6.296953201293945,0.9140961570722518
O. niloticus ,ANKS4B,MEIS1,-121,5.987216472625732,0.907536832520248
O. niloticus ,ANKS4B,MEIS1,924,5.914630889892577,0.9059996806397128
O. niloticus ,ANKS4B,MEIS3,-365,7.742359638214111,0.9005014548765473
O. niloticus ,ANKS4B,POU2F1,-836,12.62739372253418,0.9146546188393893
O. niloticus ,ANKS4B,POU2F1,-825,11.920703887939453,0.9029134689506938
O. niloticus ,ANKS4B,POU3F1,-837,13.106471061706545,0.918502844616375
O. niloticus ,ANKS4B,POU3F2,-837,12.930156707763672,0.9059083188531192
O. niloticus ,ANKS4B,POU3F4,-835,13.553224563598633,0.9576870728566238
O. niloticus ,ANKS4B,POU4F1,-902,16.192350387573242,0.9258193114182156
O. niloticus ,ANKS4B,POU4F3,-904,17.318889617919922,0.9183004994525332
O. niloticus ,ANKS4B,POU5F1B,-835,12.746967315673828,0.9550189597171754
O. niloticus ,ANKS4B,POU5F1B,-824,11.315731048583984,0.9266638619087282
O. niloticus ,ANKS4B,POU6F2,-709,11.588459014892578,0.9263736128788772
O. niloticus ,ANKS4B,RUNX2,-734,10.549373626708984,0.9193231684565136
O. niloticus ,ANKS4B,Atoh1,168,11.452363967895508,0.93890793048413
O. niloticus ,ANKS4B,Atoh1,-832,10.485494613647461,0.9205202049867094
O. niloticus ,ANKS4B,BHLHE23,167,10.794718742370604,0.9008737871015752
O. niloticus ,ANKS4B,BHLHE23,-833,11.47358226776123,0.909850592242596
O. niloticus ,ANKS4B,BHLHE22,168,10.919920921325684,0.9153204451238944
O. niloticus ,ANKS4B,BHLHE22,-832,11.006057739257812,0.9168943943640656
O. niloticus ,ANKS4B,OLIG1,168,10.042988777160645,0.9099737805520354
O. niloticus ,ANKS4B,OLIG3,168,10.272205352783203,0.9144356898091034
O. niloticus ,ANKS4B,OLIG3,-832,9.455596923828123,0.9008558818616342
O. niloticus ,ANKS4B,TFE3,17,10.007210731506348,0.9158335906934844
O. niloticus ,ANKS4B,Mafb,-120,13.138304710388185,0.9347959088350064
O. niloticus ,ANKS4B,NRL,-119,10.563220024108887,0.9287755444596978
O. niloticus ,ANKS4B,FOXC1,50,11.275733947753904,0.9227513490963892
O. niloticus ,ANKS4B,FOXC2,50,13.163773536682127,0.9389121410885114
O. niloticus ,ANKS4B,FOXC2,-111,11.510669708251953,0.9130593530237004
O. niloticus ,ANKS4B,FOXD2,0,6.943216800689697,0.9002665535146441
O. niloticus ,ANKS4B,FOXD2,53,8.861278533935547,0.9409448269998428
O. niloticus ,ANKS4B,FOXD2,-877,8.321867942810059,0.9295050014893868
O. niloticus ,ANKS4B,FOXD2,128,8.353215217590332,0.93016981482382
O. niloticus ,ANKS4B,FOXD2,157,7.451280117034912,0.9110415656906672
O. niloticus ,ANKS4B,FOXD2,-806,9.398730278015137,0.9523431092614724
O. niloticus ,ANKS4B,FOXD2,346,9.19033432006836,0.947923445585568
O. niloticus ,ANKS4B,FOXD2,546,7.815762996673584,0.918771522449423
O. niloticus ,ANKS4B,FOXD2,-435,7.91795015335083,0.9209387087468928
O. niloticus ,ANKS4B,FOXD2,-243,8.861278533935547,0.9409448269998428
O. niloticus ,ANKS4B,FOXD2,-109,9.398730278015137,0.9523431092614724
O. niloticus ,ANKS4B,FOXO4,53,8.8252592086792,0.923128392494048
O. niloticus ,ANKS4B,FOXO4,346,8.571895599365233,0.9181194200075132
O. niloticus ,ANKS4B,FOXO4,-435,8.95918083190918,0.9257760092055696
O. niloticus ,ANKS4B,FOXO4,-243,8.8252592086792,0.923128392494048
O. niloticus ,ANKS4B,FOXO6,53,7.931419372558594,0.9088238938583912
O. niloticus ,ANKS4B,FOXO6,-435,8.40092945098877,0.9168615017670216
O. niloticus ,ANKS4B,FOXO6,-243,7.931419372558594,0.9088238938583912
O. niloticus ,ANKS4B,FOXP3,48,8.720528602600098,0.9350919109622058
O. niloticus ,ANKS4B,FOXP3,53,8.13461971282959,0.920350611785734
O. niloticus ,ANKS4B,FOXP3,128,8.504095077514647,0.9296465057109684
O. niloticus ,ANKS4B,FOXP3,165,7.82529354095459,0.9125680542544627
O. niloticus ,ANKS4B,FOXP3,-806,9.358633995056152,0.9511464591360679
O. niloticus ,ANKS4B,FOXP3,303,7.82529354095459,0.9125680542544627
O. niloticus ,ANKS4B,FOXP3,346,8.122637748718263,0.9200491490143532
O. niloticus ,ANKS4B,FOXP3,-632,7.82529354095459,0.9125680542544627
O. niloticus ,ANKS4B,FOXP3,684,7.865989685058594,0.913591957537106
O. niloticus ,ANKS4B,FOXP3,-243,8.13461971282959,0.920350611785734
O. niloticus ,ANKS4B,FOXP3,-109,9.358633995056152,0.9511464591360679
O. niloticus ,ANKS4B,TFEC,17,10.002657890319824,0.9087265023615928
O. niloticus ,ANKS4B,HOXD12,-415,12.879613876342773,0.9301986588669066
